Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2024-04-11,77.8,78.19,77.8,77.85,-0.46,-0.59%,50,1671
2024-04-10,78.21,78.43,78.07,78.31,0.23,+0.29%,57,1695
2024-04-09,78.61,78.65,78,78.08,-0.44,-0.56%,211,1660
2024-04-08,78.6,78.63,78.39,78.52,-0.01,-0.01%,102,1650
2024-04-05,78.5,78.6,78.08,78.53,-0.05,-0.06%,144,1565
2024-04-04,78.8,78.8,78.48,78.58,-0.19,-0.24%,153,1478
2024-04-03,79.15,79.15,78.7,78.77,-0.28,-0.35%,108,1410
2024-04-02,78.9,79.06,78.8,79.05,0.05,+0.06%,103,1336
2024-04-01,78.57,79,78.3,79,0.38,+0.48%,56,1269
2024-03-28,78.68,78.68,78.49,78.62,0,0.00%,147,1249
2024-03-27,79.15,79.15,78.5,78.62,-0.59,-0.74%,166,1216
2024-03-26,79.4,79.4,79.04,79.21,-0.23,-0.29%,127,1192
2024-03-25,78.93,79.45,78.93,79.44,0.13,+0.16%,25,1136
2024-03-22,79.15,79.31,79.1,79.31,-0.05,-0.06%,21,1146
2024-03-21,79.34,79.4,79.1,79.36,-0.01,-0.01%,64,1134
2024-03-20,78.99,79.5,78.99,79.37,0.4,+0.51%,270,1125
2024-03-19,78.53,79,78.53,78.97,0.1,+0.13%,37,978
2024-03-18,78.99,79,78.74,78.87,-0.02,-0.03%,71,956
2024-03-15,78.91,79.1,78.86,78.89,0.07,+0.09%,207,907
2024-03-14,78.88,78.92,78.78,78.82,-0.08,-0.10%,79,765
2024-03-13,78.83,78.9,78.62,78.9,0.41,+0.52%,77,743
2024-03-12,78.92,79,78.37,78.49,-0.33,-0.42%,93,743
2024-03-11,78.99,79,78.62,78.82,0.26,+0.33%,10,710
2024-03-08,79,79,78.42,78.56,-0.44,-0.56%,9,706
2024-03-07,78.64,79.05,78.64,79,0.59,+0.75%,180,705
2024-03-06,78.5,78.67,78,78.41,0.09,+0.11%,151,641
2024-03-05,78.71,78.71,78,78.32,-0.73,-0.92%,132,562
2024-03-04,78.52,79.05,78.52,79.05,0.38,+0.48%,51,484
2024-03-01,78.67,78.67,78.67,78.67,-0.44,-0.56%,0,468
2024-02-29,78.95,79.98,78.95,79.11,-0.48,-0.60%,136,468
2024-02-28,79.99,80,79.3,79.59,-0.36,-0.45%,54,413
2024-02-27,80.25,80.25,79.32,79.95,0.13,+0.16%,108,386
