Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2023-10-31,509.25,510,508.5,509.75,-0.75,-0.15%,148,3594
2023-10-30,507,510.5,506.5,510.5,2.5,+0.49%,254,3571
2023-10-27,504.25,508.25,504.25,508,3.5,+0.69%,124,3541
2023-10-26,503.5,505,502.25,504.5,-0.25,-0.05%,122,3520
2023-10-25,504.25,505.25,502.25,504.75,0.75,+0.15%,124,3485
2023-10-24,504.75,505.5,502.5,504,-1.,-0.20%,173,3476
2023-10-23,505.5,507.75,504.5,505,-1.,-0.20%,155,3458
2023-10-20,507.25,510,505.5,506,-2.75,-0.54%,233,3407
2023-10-19,504.25,509.25,503,508.75,4.5,+0.89%,171,3311
2023-10-18,503.75,506.75,503,504.25,0.25,+0.05%,174,3270
2023-10-17,503.25,505.25,503,504,0.25,+0.05%,96,3220
2023-10-16,505,506.5,503.25,503.75,0.5,+0.10%,97,3196
2023-10-13,505,505.5,502.25,503.25,-2.25,-0.45%,60,3170
2023-10-12,503.75,506.5,499.75,505.5,2.5,+0.50%,296,3136
2023-10-11,501.5,503.25,501,503,2.25,+0.45%,87,3050
2023-10-10,499,501.5,498.5,500.75,0.75,+0.15%,120,3049
2023-10-09,503.75,504.5,499.25,500,-1.75,-0.35%,101,3046
2023-10-06,500.5,504,500.5,501.75,-1.,-0.20%,195,3038
2023-10-05,498.25,502.75,495.25,502.75,5.5,+1.11%,322,2991
2023-10-04,499,499.25,495.75,497.25,-0.75,-0.15%,100,2824
2023-10-03,499,499.25,497,498,-1.5,-0.30%,159,2782
2023-10-02,491.5,499.5,491.5,499.5,6.25,+1.27%,191,2746
2023-09-29,497,498.75,491.75,493.25,-3.75,-0.75%,275,2687
2023-09-28,496.5,497.75,495.25,497,0.75,+0.15%,219,2652
2023-09-27,494.75,498,494.25,496.25,1.75,+0.35%,152,2612
2023-09-26,497,497,493.5,494.5,0,0.00%,139,2563
2023-09-25,492.75,496,488,494.5,4.25,+0.87%,101,2559
2023-09-22,488,491,486.5,490.25,3.5,+0.72%,109,2572
2023-09-21,492,492,486.25,486.75,-4.5,-0.92%,116,2552
2023-09-20,489,491.25,486,491.25,4,+0.82%,83,2502
2023-09-19,484,488,484,487.25,0.75,+0.15%,65,2466
2023-09-18,488.25,489.75,485,486.5,-3.5,-0.71%,63,2421
2023-09-15,491.75,492,488.25,490,-0.75,-0.15%,15,2391
2023-09-14,490.75,492.25,489,490.75,-0.25,-0.05%,57,2390
2023-09-13,487.5,491,485.5,491,4,+0.82%,31,2360
2023-09-12,491.5,491.5,485.25,487,-5.75,-1.17%,62,2354
"Downloaded from Barchart.com as of 10-03-2025 04:38pm CDT"
