Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2025-04-15,110.96875,111.171875,110.96875,111.171875,0.3125,+0.28%,1,9
2025-04-14,110.859375,110.859375,110.859375,110.859375,1.046875,+0.95%,0,9
2025-04-11,109.8125,109.8125,109.8125,109.8125,-0.890625,-0.80%,0,9
2025-04-10,110.703125,110.703125,110.703125,110.703125,0.3125,+0.28%,0,9
2025-04-09,110.3125,110.8125,110.3125,110.390625,-1.1875,-1.06%,9,9
2025-04-08,111.578125,111.578125,111.578125,111.578125,-0.71875,-0.64%,0,1
2025-04-07,114,114,112.296875,112.296875,-1.03125,-0.91%,2,1
2025-04-04,113.328125,113.328125,113.328125,113.328125,0.46875,+0.42%,0,0
2025-04-03,112.859375,112.859375,112.859375,112.859375,1.1875,+1.06%,0,0
2025-04-02,111.671875,111.671875,111.671875,111.671875,-0.265625,-0.24%,0,0
2025-04-01,111.9375,111.9375,111.9375,111.9375,0.59375,+0.53%,0,0
2025-03-31,111.34375,111.34375,111.03125,111.34375,0.015625,+0.01%,0,0
2025-03-28,111.328125,111.328125,111.328125,111.328125,0.8125,+0.74%,0,0
2025-03-27,110.515625,110.515625,110.515625,110.515625,-0.15625,-0.14%,0,0
2025-03-26,110.671875,110.671875,110.671875,110.671875,-0.1875,-0.17%,0,0
2025-03-25,110.859375,110.859375,110.859375,110.859375,0.1875,+0.17%,0,0
2025-03-24,110.671875,110.671875,110.671875,110.671875,-0.546875,-0.49%,0,0
2025-03-21,111.21875,111.21875,111.21875,111.21875,-0.078125,-0.07%,0,0
"Downloaded from Barchart.com as of 10-03-2025 04:39pm CDT"
