Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2023-11-06,1250,1257.5,1249.25,1254.5,6.75,+0.54%,45,508
2023-11-03,1245,1249.5,1244,1247.75,10.25,+0.83%,109,489
2023-11-02,1235,1237.5,1234,1237.5,9.25,+0.75%,11,501
2023-11-01,1228,1229,1224.75,1228.25,0.5,+0.04%,1,491
2023-10-31,1230,1230.25,1222.25,1227.75,1.25,+0.10%,14,491
2023-10-30,1235.75,1238.75,1225.25,1226.5,-7.5,-0.61%,31,481
2023-10-27,1226.25,1235.25,1226.25,1234,14.75,+1.21%,3,474
2023-10-26,1220,1220,1219,1219.25,0.75,+0.06%,19,474
2023-10-25,1216.5,1218.5,1213.75,1218.5,-1.5,-0.12%,49,464
2023-10-24,1216.5,1220,1216.25,1220,3.75,+0.31%,6,438
2023-10-23,1216.75,1220.5,1216.25,1216.25,-5.,-0.41%,22,435
2023-10-20,1221.75,1221.75,1221.25,1221.25,0.25,+0.02%,1,424
2023-10-19,1221,1221,1221,1221,2.25,+0.18%,0,424
2023-10-18,1215.75,1218.75,1208,1218.75,4.5,+0.37%,35,424
2023-10-17,1210,1215,1210,1214.25,6.5,+0.54%,8,420
2023-10-16,1203.75,1207.75,1203.75,1207.75,4,+0.33%,12,412
2023-10-13,1203.75,1205.5,1203.75,1203.75,-11.25,-0.93%,13,401
2023-10-12,1195,1215,1195,1215,18.25,+1.52%,7,401
2023-10-11,1195.25,1196.75,1195,1196.75,-8.25,-0.68%,3,401
2023-10-10,1205,1205,1205,1205,-0.75,-0.06%,0,399
2023-10-09,1205.75,1205.75,1205.75,1205.75,-6.25,-0.52%,0,399
2023-10-06,1210,1215,1210,1212,-4.5,-0.37%,4,399
2023-10-05,1217,1217,1216.5,1216.5,0,0.00%,2,399
2023-10-04,1216.5,1216.5,1216.5,1216.5,1.5,+0.12%,0,399
2023-10-03,1215,1215,1215,1215,-0.75,-0.06%,0,399
2023-10-02,1215.75,1215.75,1215.75,1215.75,8.5,+0.70%,1,399
2023-09-29,1217,1219,1207.25,1207.25,-5.75,-0.47%,4,399
2023-09-28,1214,1214,1213,1213,-3.75,-0.31%,1,396
2023-09-27,1215,1220,1215,1216.75,4.75,+0.39%,14,396
2023-09-26,1208,1212,1207.75,1212,4.75,+0.39%,5,396
2023-09-25,1202,1207.25,1198,1207.25,6.5,+0.54%,3,397
2023-09-22,1200.75,1201.5,1200.75,1200.75,1.75,+0.15%,0,396
2023-09-21,1199,1199,1199,1199,-16.5,-1.36%,0,396
2023-09-20,1214.5,1215.5,1214.5,1215.5,9,+0.75%,4,396
2023-09-19,1204,1206.5,1204,1206.5,0,0.00%,4,396
2023-09-18,1206.5,1206.5,1206.5,1206.5,-15.5,-1.27%,0,394
2023-09-15,1219.25,1222,1218.75,1222,-16.25,-1.31%,5,394
2023-09-14,1238.25,1238.25,1238.25,1238.25,6.75,+0.55%,1,396
2023-09-13,1222.5,1231.5,1222.5,1231.5,2.75,+0.22%,6,395
2023-09-12,1237,1237,1224.25,1228.75,-14.,-1.13%,16,394
"Downloaded from Barchart.com as of 10-03-2025 04:37pm CDT"
