Time,Open,High,Low,Last,Change,%Change,Volume
2019-09-12,4.06625,4.0686,4.02784,4.06232,-0.00389,-0.10%,7321
2019-09-11,4.08147,4.08424,4.05236,4.06621,-0.01535,-0.38%,8596
2019-09-10,4.09739,4.12656,4.07866,4.08156,-0.01612,-0.39%,8376
2019-09-09,4.06099,4.10144,4.05078,4.09768,0.03672,+0.90%,8251
2019-09-06,4.11034,4.11034,4.05506,4.06096,-0.0496,-1.21%,8554
2019-09-05,4.09105,4.11221,4.06934,4.11056,0.01959,+0.48%,8793
2019-09-04,4.16673,4.16673,4.08908,4.09097,-0.07579,-1.82%,9151
2019-09-03,4.1858,4.18586,4.15299,4.16676,-0.01904,-0.45%,8140
2019-09-02,4.14438,4.18601,4.14347,4.1858,0.04135,+1.00%,7998
2019-08-30,4.1686,4.16906,4.12202,4.14445,-0.02424,-0.58%,9113
2019-08-29,4.16526,4.17534,4.14331,4.16869,0.00355,+0.09%,9336
2019-08-28,4.12977,4.16576,4.1229,4.16514,0.03529,+0.85%,8647
2019-08-27,4.15491,4.19101,4.12277,4.12985,-0.02505,-0.60%,8707
2019-08-26,4.12252,4.16358,4.10755,4.1549,0.03265,+0.79%,8386
2019-08-23,4.07023,4.12679,4.05294,4.12225,0.05202,+1.28%,6661
2019-08-22,4.02727,4.0788,4.01793,4.07023,0.04287,+1.06%,9164
2019-08-21,4.05439,4.05439,4.015,4.02736,-0.02705,-0.67%,10152
2019-08-20,4.0729,4.07368,4.02632,4.05441,-0.01846,-0.45%,8443
2019-08-19,4.00475,4.07287,3.99051,4.07287,0.06811,+1.70%,7956
2019-08-16,3.99076,4.00553,3.97626,4.00476,0.01407,+0.35%,8273
2019-08-15,4.04706,4.05051,3.98167,3.99069,-0.05605,-1.39%,6457
2019-08-14,3.96617,4.04674,3.96171,4.04674,0.08053,+2.03%,7129
2019-08-13,3.98342,4.01083,3.94637,3.96621,-0.01717,-0.43%,7125
2019-08-12,3.9401,4.01126,3.93809,3.98338,0.04102,+1.04%,7756
2019-08-09,3.91705,3.94687,3.91705,3.94236,0.02468,+0.63%,7319
2019-08-08,3.96791,3.96817,3.91768,3.91768,-0.05014,-1.26%,8051
2019-08-07,3.96234,3.99062,3.94992,3.96782,0.00532,+0.13%,5656
2019-08-06,3.97231,3.98311,3.9366,3.9625,-0.00966,-0.24%,7243
2019-08-05,3.88516,3.9744,3.88366,3.97216,0.0871,+2.24%,7240
