Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2018-07-02,61.45,61.45,61.45,61.45,-0.38,-0.61%,68818,198458
2018-06-29,61.83,61.83,61.83,61.83,-0.74,-1.18%,97941,196573
2018-06-28,62.57,62.57,62.57,62.57,-0.48,-0.76%,109820,208279
2018-06-27,63.05,63.05,63.05,63.05,-0.07,-0.11%,101441,208791
2018-06-26,63.12,63.12,63.12,63.12,1.04,+1.68%,127863,210245
2018-06-25,62.08,62.08,62.08,62.08,-0.15,-0.24%,114873,210971
2018-06-22,62.23,62.23,62.23,62.23,1.15,+1.88%,176696,216490
2018-06-21,61.08,61.08,61.08,61.08,-0.33,-0.54%,137046,214865
2018-06-20,61.41,61.41,61.41,61.41,-0.22,-0.36%,131830,215305
2018-06-19,61.63,61.63,61.63,61.63,0,0.00%,95429,216381
2018-06-18,61.63,61.63,61.63,61.63,1.28,+2.12%,88343,215006
2018-06-15,60.35,60.35,60.35,60.35,-1.89,-3.04%,86869,212831
2018-06-14,62.24,62.24,62.24,62.24,-1.09,-1.72%,63963,213188
2018-06-13,63.33,63.33,63.33,63.33,1.23,+1.98%,83306,210738
2018-06-12,62.1,62.1,62.1,62.1,-0.39,-0.62%,74078,209297
2018-06-11,62.49,62.49,62.49,62.49,0.23,+0.37%,66856,208315
2018-06-08,62.26,62.26,62.26,62.26,-0.04,-0.06%,65285,205867
2018-06-07,62.3,62.3,62.3,62.3,0.65,+1.05%,109369,204822
2018-06-06,61.65,61.65,61.65,61.65,-0.61,-0.98%,120431,205666
2018-06-05,62.26,62.26,62.26,62.26,-0.42,-0.67%,130541,196895
2018-06-04,62.68,62.68,62.68,62.68,-0.51,-0.81%,101517,202876
2018-06-01,63.19,63.19,63.19,63.19,0.18,+0.29%,107424,209485
2018-05-31,63.01,63.01,63.01,63.01,0.14,+0.22%,137879,213251
2018-05-30,62.87,62.87,62.87,62.87,0.81,+1.31%,118445,227274
2018-05-29,62.06,62.06,62.06,62.06,-0.12,-0.19%,115409,227841
2018-05-25,62.18,62.18,62.18,62.18,-0.92,-1.46%,134031,228826
2018-05-24,63.1,63.1,63.1,63.1,-0.45,-0.71%,74697,224425
2018-05-23,63.55,63.55,63.55,63.55,-0.15,-0.24%,91499,225141
2018-05-22,63.7,63.7,63.7,63.7,0.23,+0.36%,97328,225601
2018-05-21,63.47,63.47,63.47,63.47,0.44,+0.70%,58583,225696
2018-05-18,63.03,63.03,63.03,63.03,0.29,+0.46%,103289,226106
2018-05-17,62.74,62.74,62.74,62.74,0.49,+0.79%,119463,225564
2018-05-16,62.25,62.25,62.25,62.25,0.54,+0.88%,108801,225107
2018-05-15,61.71,61.71,61.71,61.71,0.51,+0.83%,117730,220797
2018-05-14,61.2,61.2,61.2,61.2,0.46,+0.76%,83610,217180
2018-05-11,60.74,60.74,60.74,60.74,0.29,+0.48%,72475,211044
2018-05-10,60.45,60.45,60.45,60.45,0.35,+0.58%,93164,206025
2018-05-09,60.1,60.1,60.1,60.1,1.54,+2.63%,102106,202402
2018-05-08,58.56,58.56,58.56,58.56,-0.69,-1.16%,124077,199501
2018-05-07,59.25,59.25,59.25,59.25,0.48,+0.82%,53182,193302
2018-05-04,58.77,58.77,58.77,58.77,0.68,+1.17%,73919,193080
2018-05-03,58.09,58.09,58.09,58.09,0.22,+0.38%,92872,191397
2018-05-02,57.87,57.87,57.87,57.87,-0.47,-0.81%,83151,190976
2018-05-01,58.34,58.34,58.34,58.34,-0.17,-0.29%,95640,191054
2018-04-30,58.51,58.51,58.51,58.51,0.32,+0.55%,97058,190794
2018-04-27,58.19,58.19,58.19,58.19,-0.25,-0.43%,77133,217001
2018-04-26,58.44,58.44,58.44,58.44,0.12,+0.21%,102839,216106
2018-04-25,58.32,58.32,58.32,58.32,0.02,+0.03%,98846,214834
2018-04-24,58.3,58.3,58.3,58.3,-0.46,-0.78%,133056,212340
2018-04-23,58.76,58.76,58.76,58.76,0.64,+1.10%,103741,212681
2018-04-20,58.12,58.12,58.12,58.12,-0.1,-0.17%,85566,211559
2018-04-19,58.22,58.22,58.22,58.22,0.53,+0.92%,111754,210973
2018-04-18,57.69,57.69,57.69,57.69,0.19,+0.33%,95691,211266
2018-04-17,57.5,57.5,57.5,57.5,-0.12,-0.21%,89836,211382
2018-04-16,57.62,57.62,57.62,57.62,-0.17,-0.29%,91987,209370
2018-04-13,57.79,57.79,57.79,57.79,-0.06,-0.10%,102315,208635
2018-04-12,57.85,57.85,57.85,57.85,-0.51,-0.87%,98357,207123
2018-04-11,58.36,58.36,58.36,58.36,0.55,+0.95%,135842,205350
2018-04-10,57.81,57.81,57.81,57.81,0.57,+1.00%,134554,205319
2018-04-09,57.24,57.24,57.24,57.24,0.08,+0.14%,63147,201503
2018-04-06,57.16,57.16,57.16,57.16,-0.63,-1.09%,71457,200230
2018-04-05,57.79,57.79,57.79,57.79,0.12,+0.21%,66768,196280
2018-04-04,57.67,57.67,57.67,57.67,0.01,+0.02%,90493,193781
2018-04-03,57.66,57.66,57.66,57.66,0.55,+0.96%,55864,192830
2018-04-02,57.11,57.11,57.11,57.11,-0.85,-1.47%,60490,194017
2018-03-29,57.96,57.96,57.96,57.96,-0.31,-0.53%,80223,189852
2018-03-28,58.27,58.27,58.27,58.27,-0.03,-0.05%,96432,200482
2018-03-27,58.3,58.3,58.3,58.3,0.39,+0.67%,74197,202216
2018-03-26,57.91,57.91,57.91,57.91,-0.12,-0.21%,92179,203304
2018-03-23,58.03,58.03,58.03,58.03,0.53,+0.92%,150451,202572
2018-03-22,57.5,57.5,57.5,57.5,-0.38,-0.66%,113558,201122
2018-03-21,57.88,57.88,57.88,57.88,0.86,+1.51%,127940,198585
2018-03-20,57.02,57.02,57.02,57.02,0.24,+0.42%,89092,195422
2018-03-19,56.78,56.78,56.78,56.78,-0.5,-0.87%,64585,192419
2018-03-16,57.28,57.28,57.28,57.28,0.19,+0.33%,82984,191105
2018-03-15,57.09,57.09,57.09,57.09,-0.28,-0.49%,55685,189419
2018-03-14,57.37,57.37,57.37,57.37,0.06,+0.10%,72537,186957
