Time,Open,High,Low,Last,Change,%Change,Volume
2021-02-11,4.0475,4.0475,4.0432,4.0434,-0.0046,-0.11%,33
2021-02-10,4.0585,4.0585,4.0362,4.048,-0.0117,-0.29%,73
2021-02-09,4.0706,4.0706,4.0537,4.0597,-0.0115,-0.28%,60
2021-02-08,4.0465,4.0712,4.0465,4.0712,0.0257,+0.64%,31
2021-02-05,4.0451,4.0708,4.0421,4.0455,0.0014,+0.03%,95
2021-02-04,4.044,4.0544,4.0421,4.0441,0.0002,0.00%,87
2021-02-03,4.0424,4.0463,4.0421,4.0439,0.0015,+0.04%,38
2021-02-02,4.0429,4.0446,4.0413,4.0424,-0.0006,-0.01%,60
2021-02-01,4.0428,4.0432,4.0428,4.043,0,0.00%,2
2021-01-29,4.0453,4.0495,4.0412,4.043,-0.0024,-0.06%,61
2021-01-28,4.0478,4.0478,4.0454,4.0454,-0.0028,-0.07%,1
2021-01-27,4.0443,4.0489,4.0419,4.0482,0.0035,+0.09%,50
2021-01-26,4.0429,4.0447,4.0417,4.0447,0.0018,+0.04%,43
2021-01-25,4.0431,4.044,4.042,4.0429,-0.0001,0.00%,46
2021-01-22,4.0415,4.0449,4.0342,4.043,0.0005,+0.01%,69
2021-01-21,4.0482,4.0482,4.0288,4.0425,-0.0064,-0.16%,82
2021-01-20,4.0445,4.0499,4.0426,4.0489,0.0044,+0.11%,73
2021-01-19,4.0474,4.05,4.0441,4.0445,-0.0033,-0.08%,57
2021-01-18,4.0423,4.0478,4.0423,4.0478,0.0056,+0.14%,51
2021-01-15,4.042,4.0443,4.034,4.0422,-0.0007,-0.02%,49
2021-01-14,4.0439,4.0443,4.0369,4.0429,-0.0011,-0.03%,75
2021-01-13,4.0515,4.0515,4.0377,4.044,-0.0081,-0.20%,77
2021-01-12,4.0358,4.0622,4.0358,4.0521,0.0173,+0.43%,95
2021-01-11,4.0364,4.0442,4.0323,4.0348,-0.0014,-0.03%,43
2021-01-08,4.0141,4.0378,4.0141,4.0362,0.0241,+0.60%,46
2021-01-07,4.0189,4.0235,4.0103,4.0121,-0.0072,-0.18%,55
2021-01-06,4.0183,4.0223,4.0096,4.0193,0,0.00%,50
2021-01-05,4.0193,4.0223,4.0076,4.0193,-0.0005,-0.01%,50
2021-01-04,4.0434,4.0434,4.0023,4.0198,-0.0263,-0.65%,40
2020-12-31,4.0503,4.0503,4.0461,4.0461,0.0034,+0.08%,2
2020-12-30,4.0503,4.0503,4.0382,4.0427,-0.0079,-0.20%,23
2020-12-29,4.0479,4.0509,4.0479,4.0506,0,0.00%,14
2020-12-28,4.0528,4.0541,4.0506,4.0506,-0.0014,-0.03%,14
2020-12-24,4.0519,4.057,4.0509,4.052,0.0004,+0.01%,25
2020-12-23,4.0518,4.061,4.0509,4.0516,0.0002,0.00%,46
2020-12-22,4.0411,4.0549,4.0411,4.0514,0.0107,+0.26%,31
2020-12-21,4.0491,4.0491,4.0403,4.0407,-0.0088,-0.22%,7
2020-12-18,4.0467,4.0513,4.0357,4.0495,0.0019,+0.05%,31
2020-12-17,4.0532,4.0532,4.0399,4.0476,-0.006,-0.15%,23
2020-12-16,4.053,4.0544,4.0486,4.0536,0.0003,+0.01%,62
2020-12-15,4.0522,4.0608,4.0522,4.0533,0.002,+0.05%,62
2020-12-14,4.0572,4.0572,4.0503,4.0513,-0.0068,-0.17%,27
2020-12-11,4.0631,4.0631,4.0485,4.0581,-0.0053,-0.13%,74
2020-12-10,4.0694,4.0694,4.0602,4.0634,-0.0065,-0.16%,41
2020-12-09,4.0714,4.0723,4.0649,4.0699,-0.0017,-0.04%,34
2020-12-08,4.0612,4.0719,4.0612,4.0716,0.011,+0.27%,56
2020-12-07,4.0746,4.0793,4.0599,4.0606,-0.0132,-0.32%,72
2020-12-04,4.0749,4.0763,4.059,4.0738,-0.002,-0.05%,63
2020-12-03,4.0741,4.0763,4.0705,4.0758,0.0017,+0.04%,55
2020-12-02,4.0791,4.0791,4.0702,4.0741,-0.0056,-0.14%,63
2020-12-01,4.07,4.0803,4.07,4.0797,0.0101,+0.25%,61
2020-11-30,4.0831,4.0831,4.0675,4.0696,-0.0149,-0.36%,70
2020-11-27,4.0691,4.0873,4.0682,4.0845,0.0151,+0.37%,46
2020-11-26,4.0866,4.0866,4.0694,4.0694,-0.0176,-0.43%,75
2020-11-25,4.0902,4.0902,4.0844,4.087,-0.0037,-0.09%,89
2020-11-24,4.091,4.0923,4.0844,4.0907,-0.0006,-0.01%,124
2020-11-23,4.0888,4.0923,4.0873,4.0913,0.0023,+0.06%,28
2020-11-20,4.1032,4.1032,4.0868,4.089,-0.0147,-0.36%,137
2020-11-19,4.0863,4.1048,4.0863,4.1037,0.0017,+0.04%,95
2020-11-18,4.1142,4.1142,4.0845,4.102,-0.0132,-0.32%,128
2020-11-17,4.1211,4.1211,4.1022,4.1152,-0.0064,-0.16%,98
2020-11-16,4.1263,4.1263,4.1172,4.1216,-0.0056,-0.14%,23
2020-11-13,4.1304,4.1306,4.1246,4.1272,-0.0031,-0.08%,54
2020-11-12,4.1225,4.1303,4.1225,4.1303,0.0084,+0.20%,25
2020-11-11,4.1083,4.1219,4.1083,4.1219,0.0134,+0.33%,57
2020-11-10,4.1074,4.1213,4.1074,4.1085,0.001,+0.02%,76
2020-11-09,4.1377,4.1377,4.1075,4.1075,-0.0317,-0.77%,76
2020-11-06,4.1578,4.1578,4.1306,4.1392,-0.0201,-0.48%,119
2020-11-05,4.1565,4.1678,4.149,4.1593,0.0017,+0.04%,87
2020-11-04,4.1558,4.1667,4.1539,4.1576,0.0012,+0.03%,77
2020-11-03,4.153,4.1573,4.1525,4.1564,0.0035,+0.08%,56
2020-11-02,4.1531,4.1541,4.1517,4.1529,0,0.00%,40
2020-10-30,4.1562,4.1572,4.1529,4.1529,-0.0031,-0.07%,34
2020-10-29,4.155,4.1563,4.155,4.156,0.001,+0.02%,3
2020-10-28,4.1634,4.165,4.155,4.155,-0.008,-0.19%,37
2020-10-27,4.1641,4.1643,4.1621,4.163,-0.0012,-0.03%,33
2020-10-26,4.1454,4.1644,4.1454,4.1642,0.0196,+0.47%,25
2020-10-23,4.1432,4.1505,4.1432,4.1446,0.0014,+0.03%,27
2020-10-22,4.1429,4.1446,4.1424,4.1432,0.0002,0.00%,34
2020-10-21,4.1487,4.1487,4.143,4.143,-0.0064,-0.15%,23
2020-10-20,4.1454,4.1503,4.1425,4.1494,0.0037,+0.09%,30
2020-10-19,4.1534,4.1534,4.143,4.1457,-0.0083,-0.20%,37
2020-10-16,4.1508,4.1553,4.1497,4.154,0.0031,+0.07%,20
2020-10-15,4.1435,4.1509,4.1435,4.1509,0.008,+0.19%,23
2020-10-14,4.1391,4.1453,4.1391,4.1429,0.0042,+0.10%,28
2020-10-13,4.144,4.1447,4.1385,4.1387,-0.0009,-0.02%,25
2020-10-12,4.1423,4.1423,4.1377,4.1396,-0.0027,-0.07%,31
2020-10-09,4.1522,4.1522,4.1423,4.1423,-0.0099,-0.24%,31
2020-10-08,4.1552,4.1552,4.152,4.1522,-0.0032,-0.08%,25
2020-10-07,4.1531,4.1555,4.1526,4.1554,0.0026,+0.06%,31
2020-10-06,4.1591,4.1591,4.1495,4.1528,-0.0071,-0.17%,36
2020-10-05,4.164,4.1643,4.1578,4.1599,-0.0042,-0.10%,36
2020-10-02,4.1528,4.1643,4.1528,4.1641,0.0114,+0.27%,28
2020-10-01,4.1687,4.1687,4.1527,4.1527,-0.0181,-0.43%,20
2020-09-30,4.1556,4.1753,4.1536,4.1708,0.0147,+0.35%,36
2020-09-29,4.1679,4.1679,4.1561,4.1561,-0.0122,-0.29%,49
2020-09-28,4.1705,4.1721,4.1659,4.1683,-0.0024,-0.06%,374
2020-09-25,4.1679,4.1713,4.1646,4.1707,0.0024,+0.06%,109
2020-09-24,4.1251,4.1683,4.1251,4.1683,0.0462,+1.12%,52
2020-09-23,4.1237,4.1573,4.1221,4.1221,-0.0009,-0.02%,83
2020-09-22,4.1157,4.1321,4.1157,4.123,0.0083,+0.20%,33
2020-09-21,4.1339,4.1339,4.1106,4.1147,-0.0208,-0.50%,67
2020-09-18,4.1383,4.1393,4.1202,4.1355,-0.0036,-0.09%,52
2020-09-17,4.1424,4.1425,4.1382,4.1391,-0.0042,-0.10%,43
2020-09-16,4.1422,4.1458,4.1422,4.1433,0,0.00%,3
2020-09-15,4.1499,4.1499,4.1334,4.1433,-0.0074,-0.18%,36
2020-09-14,4.1521,4.1533,4.1471,4.1507,-0.0015,-0.04%,27
2020-09-11,4.1695,4.1695,4.1522,4.1522,-0.0178,-0.43%,43
2020-09-10,4.1674,4.1713,4.1628,4.17,0.0024,+0.06%,40
2020-09-09,4.1495,4.1684,4.1495,4.1676,0.0193,+0.47%,34
2020-09-08,4.1498,4.159,4.147,4.1483,-0.0011,-0.03%,20
2020-09-07,4.1472,4.1494,4.1467,4.1494,0.0021,+0.05%,20
2020-09-04,4.1591,4.1591,4.1473,4.1473,-0.0129,-0.31%,20
2020-09-03,4.1464,4.164,4.1368,4.1602,0.0135,+0.33%,73
2020-09-02,4.1457,4.148,4.1457,4.1467,0.001,+0.02%,23
2020-09-01,4.1678,4.1678,4.1457,4.1457,-0.023,-0.55%,27
2020-08-28,4.1688,4.1704,4.1687,4.1687,0,0.00%,15
2020-08-27,4.1689,4.1689,4.1673,4.1687,-0.0004,-0.01%,41
2020-08-26,4.1673,4.1693,4.1667,4.1691,0.0018,+0.04%,41
2020-08-25,4.1761,4.1761,4.1673,4.1673,-0.009,-0.22%,37
2020-08-24,4.1791,4.1791,4.1763,4.1763,-0.0029,-0.07%,14
2020-08-21,4.177,4.1793,4.1762,4.1792,0.0021,+0.05%,12
2020-08-19,4.1865,4.1865,4.1771,4.1771,-0.0103,-0.25%,20
2020-08-18,4.1916,4.1923,4.1831,4.1874,-0.0047,-0.11%,43
2020-08-17,4.193,4.193,4.1849,4.1921,-0.0014,-0.03%,61
2020-08-14,4.1912,4.1951,4.1912,4.1935,0.0021,+0.05%,25
2020-08-13,4.1942,4.1942,4.1887,4.1914,-0.0037,-0.09%,40
2020-08-12,4.1947,4.1976,4.1944,4.1951,0.0002,0.00%,50
2020-08-11,4.2186,4.2186,4.1936,4.1949,-0.0255,-0.60%,41
2020-08-10,4.2154,4.2248,4.1944,4.2204,0.0035,+0.08%,36
2020-08-07,4.2026,4.2248,4.1906,4.2169,0.0128,+0.30%,33
2020-08-06,4.202,4.2055,4.1894,4.2041,0.0014,+0.03%,25
2020-08-05,4.2213,4.2213,4.2027,4.2027,-0.0193,-0.46%,28
2020-08-04,4.2226,4.2232,4.2167,4.222,-0.0004,-0.01%,51
2020-08-03,4.2391,4.2392,4.2223,4.2224,-0.0169,-0.40%,46
2020-07-31,4.2416,4.2416,4.2393,4.2393,-0.0027,-0.06%,1
2020-07-30,4.2471,4.2471,4.242,4.242,-0.0059,-0.14%,36
2020-07-29,4.2508,4.2513,4.2445,4.2479,-0.0031,-0.07%,31
2020-07-28,4.2595,4.2595,4.2479,4.251,-0.0096,-0.23%,37
2020-07-27,4.2623,4.2623,4.2536,4.2606,-0.0019,-0.04%,20
2020-07-24,4.2609,4.2636,4.2577,4.2625,0.0012,+0.03%,49
2020-07-23,4.2499,4.2623,4.2495,4.2613,0.0112,+0.26%,21
2020-07-22,4.2505,4.2521,4.2499,4.2501,-0.0121,-0.28%,49
2020-07-21,4.2619,4.2639,4.2592,4.2622,-0.0002,0.00%,47
2020-07-20,4.2614,4.2628,4.2598,4.2624,0.0011,+0.03%,43
2020-07-17,4.268,4.268,4.2613,4.2613,-0.0069,-0.16%,36
2020-07-16,4.2645,4.2708,4.2633,4.2682,0.0036,+0.08%,33
2020-07-15,4.2695,4.2695,4.2623,4.2646,-0.0054,-0.13%,31
2020-07-14,4.2645,4.2703,4.2645,4.27,0.0057,+0.13%,30
2020-07-13,4.2655,4.2658,4.2593,4.2643,-0.0013,-0.03%,46
2020-07-10,4.2668,4.2691,4.2656,4.2656,-0.0017,-0.04%,36
2020-07-09,4.2688,4.2703,4.2591,4.2673,-0.0021,-0.05%,110
2020-07-08,4.2746,4.2765,4.2694,4.2694,-0.0054,-0.13%,40
2020-07-07,4.2757,4.2757,4.2715,4.2748,-0.0013,-0.03%,40
2020-07-06,4.2852,4.2852,4.2761,4.2761,-0.0092,-0.21%,21
2020-07-03,4.2856,4.2856,4.2853,4.2853,-0.0005,-0.01%,7
2020-07-02,4.5181,4.5181,4.2858,4.2858,-0.2374,-5.25%,7
2020-07-01,4.2838,4.5397,4.2825,4.5232,0.2391,+5.58%,20
2020-06-30,4.2739,4.2843,4.2739,4.2841,0.0108,+0.25%,28
2020-06-29,4.2765,4.2843,4.2721,4.2733,-0.0022,-0.05%,31
2020-06-26,4.2777,4.2842,4.2721,4.2755,-0.0024,-0.06%,43
2020-06-25,4.2747,4.2783,4.2747,4.2779,0.0035,+0.08%,18
2020-06-24,4.2764,4.2764,4.2733,4.2744,-0.0025,-0.06%,18
2020-06-23,4.2768,4.2783,4.2742,4.2769,-0.0006,-0.01%,40
2020-06-22,4.2722,4.2791,4.2722,4.2775,0.0047,+0.11%,57
2020-06-19,4.2783,4.2791,4.2728,4.2728,-0.0055,-0.13%,20
2020-06-18,4.2789,4.2791,4.2748,4.2783,-0.0006,-0.01%,31
2020-06-17,4.275,4.2791,4.2741,4.2789,0.0039,+0.09%,37
2020-06-16,4.2767,4.2767,4.2642,4.275,-0.0024,-0.06%,68
2020-06-15,4.2697,4.2776,4.2697,4.2774,0.0076,+0.18%,57
2020-06-12,4.252,4.271,4.252,4.2698,0.0196,+0.46%,69
2020-06-11,4.2701,4.2701,4.246,4.2502,-0.0215,-0.50%,56
2020-06-10,4.2747,4.2754,4.2567,4.2717,-0.0032,-0.07%,64
2020-06-09,4.2658,4.2773,4.2607,4.2749,0.0073,+0.17%,31
2020-06-08,4.2678,4.2678,4.2676,4.2676,-0.0002,0.00%,1
2020-06-05,4.2723,4.2723,4.2665,4.2678,-0.0046,-0.11%,25
2020-06-04,4.2585,4.2733,4.2585,4.2724,0.0142,+0.33%,20
2020-06-03,4.2991,4.2991,4.2582,4.2582,-0.043,-1.00%,43
2020-06-02,4.3142,4.3143,4.2897,4.3012,-0.0148,-0.34%,28
2020-06-01,4.3458,4.3458,4.316,4.316,-0.0303,-0.70%,40
2020-05-29,4.3516,4.3516,4.3454,4.3463,-0.0055,-0.13%,129
2020-05-28,4.3494,4.355,4.3494,4.3518,0.0028,+0.06%,66
2020-05-27,4.348,4.3549,4.348,4.349,0.0021,+0.05%,85
2020-05-26,4.3433,4.3469,4.3433,4.3469,-0.0034,-0.08%,3
2020-05-22,4.3431,4.3587,4.3431,4.3503,0.0075,+0.17%,68
2020-05-21,4.3474,4.349,4.3424,4.3428,-0.0046,-0.11%,134
2020-05-20,4.3469,4.3525,4.3468,4.3474,0.0004,+0.01%,87
2020-05-19,4.3634,4.3634,4.3414,4.347,-0.0166,-0.38%,150
2020-05-18,4.3438,4.3683,4.3438,4.3636,0.0205,+0.47%,103
2020-05-15,4.3363,4.3462,4.3363,4.3431,0.007,+0.16%,75
2020-05-14,4.3266,4.3361,4.3266,4.3361,0.0101,+0.23%,64
2020-05-13,4.3258,4.3356,4.3235,4.326,0.0001,0.00%,170
2020-05-12,4.3271,4.3371,4.3259,4.3259,-0.0008,-0.02%,68
2020-05-11,4.3243,4.3267,4.3241,4.3267,0,0.00%,7
2020-05-08,4.3051,4.3284,4.3051,4.3267,0.0229,+0.53%,54
2020-05-07,4.3024,4.3038,4.3024,4.3038,-0.0121,-0.28%,1
2020-05-06,4.3013,4.3191,4.3013,4.3159,0.0145,+0.34%,63
2020-05-05,4.3124,4.3125,4.3014,4.3014,-0.0109,-0.25%,79
2020-05-04,4.2971,4.3123,4.2967,4.3123,0.0152,+0.35%,20
2020-05-01,4.337,4.337,4.2971,4.2971,-0.043,-0.99%,3
2020-04-30,4.3469,4.3469,4.296,4.3401,-0.0073,-0.17%,170
2020-04-29,4.3604,4.3609,4.3452,4.3474,-0.0124,-0.28%,51
2020-04-28,4.3579,4.3675,4.3579,4.3598,0.0018,+0.04%,93
2020-04-27,4.3577,4.3593,4.3532,4.358,0.0003,+0.01%,47
2020-04-24,4.3603,4.3634,4.3577,4.3577,-0.0028,-0.06%,56
2020-04-23,4.3621,4.3663,4.3514,4.3605,-0.0013,-0.03%,177
2020-04-22,4.3769,4.3892,4.3618,4.3618,-0.0139,-0.32%,108
2020-04-21,4.3731,4.3904,4.3731,4.3757,0.0033,+0.08%,62
2020-04-20,4.3741,4.3826,4.3724,4.3724,-0.0011,-0.03%,64
2020-04-17,4.3567,4.3743,4.3566,4.3735,0.018,+0.41%,10
2020-04-16,4.3345,4.3555,4.3345,4.3555,0.0214,+0.49%,7
2020-04-15,4.3301,4.3346,4.3249,4.3341,0.0035,+0.08%,94
2020-04-14,4.3268,4.3349,4.3206,4.3306,0.0037,+0.09%,100
2020-04-13,4.3254,4.3273,4.317,4.3269,0,0.00%,62
2020-04-10,4.3313,4.3323,4.3079,4.3269,-0.0055,-0.13%,81
2020-04-09,4.3455,4.3455,4.3324,4.3324,-0.0134,-0.31%,67
2020-04-08,4.3373,4.3541,4.3373,4.3458,0.0097,+0.22%,121
2020-04-07,4.3601,4.3601,4.3361,4.3361,-0.0254,-0.58%,69
2020-04-06,4.3578,4.3634,4.3578,4.3615,0.0035,+0.08%,23
2020-04-03,4.3566,4.3651,4.3506,4.358,0.002,+0.05%,136
2020-04-02,4.3278,4.3835,4.3278,4.356,0.0306,+0.71%,249
2020-04-01,4.314,4.3551,4.2912,4.3254,0.0104,+0.24%,227
2020-03-31,4.3286,4.3287,4.2993,4.315,-0.0137,-0.32%,136
2020-03-30,4.3287,4.3551,4.3175,4.3287,-0.0014,-0.03%,161
2020-03-27,4.3857,4.3857,4.2515,4.3301,-0.0597,-1.36%,280
2020-03-26,4.387,4.3898,4.3207,4.3898,0.0035,+0.08%,188
2020-03-25,4.4024,4.4247,4.386,4.3863,-0.0141,-0.32%,179
2020-03-24,4.4419,4.4419,4.3935,4.4004,-0.0417,-0.94%,134
2020-03-23,4.41,4.4423,4.41,4.4421,0.0322,+0.73%,125
2020-03-20,4.3942,4.4146,4.3769,4.4099,0.0172,+0.39%,321
2020-03-19,4.3561,4.4079,4.3561,4.3927,0.0378,+0.87%,105
2020-03-18,4.3198,4.3608,4.3198,4.3549,0.0378,+0.88%,37
2020-03-17,4.3079,4.3354,4.3075,4.3171,0.0091,+0.21%,73
2020-03-16,4.2917,4.3103,4.2917,4.308,0.0163,+0.38%,62
2020-03-13,4.27,4.3007,4.27,4.2917,0.0413,+0.97%,132
2020-03-12,4.2365,4.2586,4.2365,4.2504,0.0147,+0.35%,67
2020-03-11,4.233,4.2446,4.2302,4.2357,0.0038,+0.09%,280
2020-03-10,4.2141,4.2319,4.2141,4.2319,0.0229,+0.54%,198
2020-03-09,4.1621,4.2097,4.1621,4.209,0.0327,+0.78%,142
2020-03-06,4.1599,4.1769,4.1599,4.1763,0.017,+0.41%,31
2020-03-05,4.1784,4.1784,4.159,4.1593,-0.0194,-0.46%,102
2020-03-04,4.2076,4.2078,4.1787,4.1787,-0.0284,-0.68%,41
2020-03-03,4.2016,4.2071,4.1999,4.2071,0.0047,+0.11%,76
2020-03-02,4.2127,4.2127,4.1972,4.2024,-0.0117,-0.28%,75
2020-02-28,4.2087,4.2235,4.208,4.2141,0.005,+0.12%,114
2020-02-27,4.2238,4.2238,4.2025,4.2091,-0.0149,-0.35%,228
2020-02-26,4.232,4.2384,4.2182,4.224,-0.0088,-0.21%,201
2020-02-25,4.2251,4.2336,4.2142,4.2328,0.0072,+0.17%,142
2020-02-24,4.1904,4.2267,4.1904,4.2256,0.0367,+0.88%,100
2020-02-21,4.181,4.1931,4.1806,4.1889,0.0077,+0.18%,115
2020-02-20,4.1616,4.1832,4.1616,4.1812,0.0196,+0.47%,211
2020-02-19,4.1514,4.1626,4.1512,4.1616,0.0095,+0.23%,142
2020-02-18,4.1423,4.1543,4.142,4.1521,0.0097,+0.23%,66
2020-02-17,4.1382,4.1447,4.1361,4.1424,0.0042,+0.10%,60
2020-02-14,4.1392,4.1425,4.1361,4.1382,-0.001,-0.02%,138
2020-02-13,4.1351,4.1416,4.1351,4.1392,0.0041,+0.10%,126
2020-02-12,4.1309,4.1361,4.128,4.1351,0.0042,+0.10%,121
2020-02-11,4.1463,4.1463,4.1309,4.1309,-0.0149,-0.36%,124
2020-02-10,4.1395,4.1468,4.1395,4.1458,0.0066,+0.16%,165
2020-02-07,4.1203,4.1393,4.1201,4.1392,0.0189,+0.46%,137
2020-02-06,4.1145,4.1221,4.1145,4.1203,0.0061,+0.15%,249
2020-02-05,4.1086,4.1233,4.1083,4.1142,0.0056,+0.14%,203
2020-02-04,4.1126,4.1173,4.1086,4.1086,-0.0038,-0.09%,121
2020-02-03,4.0958,4.1141,4.0958,4.1124,0.017,+0.42%,97
2020-01-31,4.0864,4.0983,4.0834,4.0954,0.0086,+0.21%,97
2020-01-30,4.0794,4.0888,4.079,4.0868,0.0073,+0.18%,114
2020-01-29,4.0848,4.0848,4.0781,4.0795,-0.0053,-0.13%,58
2020-01-28,4.0661,4.0858,4.0661,4.0848,0.0194,+0.48%,50
2020-01-27,4.0654,4.0654,4.0654,4.0654,0.0023,+0.06%,0
2020-01-24,4.0721,4.0721,4.0605,4.0631,-0.009,-0.22%,81
2020-01-23,4.063,4.0722,4.0626,4.0721,0.009,+0.22%,136
2020-01-22,4.069,4.076,4.0629,4.0631,-0.0058,-0.14%,225
2020-01-21,4.0594,4.0711,4.0591,4.0689,0.0094,+0.23%,149
2020-01-20,4.0531,4.0618,4.0515,4.0595,0.0065,+0.16%,138
2020-01-17,4.0682,4.0682,4.0528,4.053,-0.0158,-0.39%,114
2020-01-16,4.0713,4.0713,4.0612,4.0688,-0.0026,-0.06%,203
2020-01-15,4.0644,4.0775,4.0644,4.0714,0.0076,+0.19%,87
2020-01-14,4.073,4.073,4.0578,4.0638,-0.0105,-0.26%,127
2020-01-13,4.0815,4.0815,4.0602,4.0743,-0.0083,-0.20%,111
2020-01-10,4.0948,4.0948,4.0766,4.0826,-0.0127,-0.31%,144
2020-01-09,4.0948,4.1014,4.0836,4.0953,0.0005,+0.01%,208
2020-01-08,4.0904,4.1083,4.0901,4.0948,-0.0073,-0.18%,187
2020-01-07,4.1018,4.1029,4.0901,4.1021,0.0002,0.00%,165
2020-01-06,4.0943,4.1053,4.0943,4.1019,0.008,+0.20%,87
2020-01-03,4.0891,4.0967,4.0886,4.0939,0.0047,+0.11%,51
2020-01-02,4.1002,4.1002,4.0837,4.0892,-0.0136,-0.33%,66
2019-12-31,4.118,4.118,4.0889,4.1028,-0.0162,-0.39%,125
2019-12-30,4.1294,4.1294,4.1092,4.119,-0.0114,-0.28%,43
2019-12-27,4.1347,4.1347,4.1257,4.1304,-0.0047,-0.11%,76
2019-12-26,4.1399,4.1399,4.134,4.1351,-0.0057,-0.14%,25
2019-12-24,4.1397,4.1423,4.1375,4.1408,0.001,+0.02%,30
2019-12-23,4.1399,4.1404,4.1391,4.1398,-0.0003,-0.01%,36
2019-12-20,4.1388,4.1423,4.1385,4.1401,0.0013,+0.03%,27
2019-12-19,4.1397,4.1397,4.1382,4.1388,-0.0011,-0.03%,44
2019-12-18,4.1414,4.1429,4.1333,4.1399,-0.0017,-0.04%,75
2019-12-17,4.1365,4.1423,4.1365,4.1416,0.0055,+0.13%,25
2019-12-16,4.1459,4.1459,4.1342,4.1361,0.0011,+0.03%,40
2019-12-13,4.1613,4.1613,4.135,4.135,-0.0265,-0.64%,75
2019-12-12,4.1633,4.1644,4.1582,4.1615,-0.0027,-0.06%,18
2019-12-11,4.1614,4.1644,4.1595,4.1642,0.0027,+0.06%,25
2019-12-10,4.1593,4.1615,4.1588,4.1615,0.0022,+0.05%,56
2019-12-09,4.167,4.167,4.1593,4.1593,-0.0085,-0.20%,15
2019-12-06,4.1751,4.1751,4.1669,4.1678,-0.0079,-0.19%,15
2019-12-05,4.1743,4.1764,4.1702,4.1757,0.0015,+0.04%,38
2019-12-04,4.1781,4.1782,4.1742,4.1742,-0.0043,-0.10%,47
2019-12-03,4.1765,4.1799,4.1719,4.1785,0.0021,+0.05%,61
2019-12-02,4.1812,4.1812,4.1744,4.1764,-0.0054,-0.13%,93
2019-11-29,4.1733,4.1829,4.1688,4.1818,0.0084,+0.20%,100
2019-11-28,4.1816,4.1816,4.1734,4.1734,-0.009,-0.22%,15
2019-11-27,4.1715,4.1829,4.1715,4.1824,0.0112,+0.27%,128
2019-11-26,4.1722,4.1821,4.1712,4.1712,-0.0007,-0.02%,100
2019-11-25,4.1695,4.1737,4.1695,4.1719,0.0022,+0.05%,68
2019-11-22,4.1656,4.1697,4.1644,4.1697,0.0042,+0.10%,46
2019-11-21,4.1544,4.1716,4.1544,4.1655,0.0118,+0.28%,79
2019-11-20,4.1562,4.1607,4.1529,4.1537,-0.0025,-0.06%,94
2019-11-19,4.1542,4.1588,4.1542,4.1562,0.0025,+0.06%,73
2019-11-18,4.1586,4.1586,4.1518,4.1537,-0.0055,-0.13%,37
2019-11-15,4.1615,4.162,4.1466,4.1592,-0.0028,-0.07%,127
2019-11-14,4.1446,4.162,4.1446,4.162,0.0178,+0.43%,66
2019-11-13,4.1431,4.15,4.1424,4.1442,0.0015,+0.04%,60
2019-11-12,4.1263,4.1434,4.1263,4.1427,0.0175,+0.42%,104
2019-11-11,4.1263,4.1394,4.1252,4.1252,-0.0003,-0.01%,36
2019-11-08,4.1332,4.1332,4.1237,4.1255,-0.0084,-0.20%,159
2019-11-07,4.1365,4.1414,4.1251,4.1339,-0.002,-0.05%,111
2019-11-06,4.1438,4.1438,4.1323,4.1359,-0.0089,-0.21%,101
2019-11-05,4.171,4.171,4.1313,4.1448,-0.0279,-0.67%,183
2019-11-04,4.1622,4.1787,4.1501,4.1727,0.0105,+0.25%,171
2019-11-01,4.1784,4.1784,4.1619,4.1622,-0.0164,-0.39%,239
2019-10-31,4.1805,4.1805,4.1728,4.1786,-0.0021,-0.05%,166
2019-10-30,4.1836,4.1836,4.1796,4.1807,-0.003,-0.07%,66
2019-10-29,4.185,4.1859,4.1799,4.1837,-0.0015,-0.04%,109
2019-10-28,4.1859,4.1859,4.1852,4.1852,0.0005,+0.01%,5
2019-10-25,4.1859,4.1859,4.1825,4.1847,-0.0015,-0.04%,92
2019-10-24,4.1878,4.1879,4.1805,4.1862,-0.0018,-0.04%,177
2019-10-23,4.1835,4.19,4.1835,4.188,0.0054,+0.13%,91
2019-10-22,4.1852,4.1852,4.18,4.1826,-0.0029,-0.07%,136
2019-10-21,4.1808,4.1864,4.1805,4.1855,0.0048,+0.11%,46
2019-10-18,4.1914,4.1914,4.1786,4.1807,-0.0119,-0.28%,185
2019-10-17,4.1897,4.1949,4.1801,4.1926,0.0029,+0.07%,115
2019-10-16,4.1869,4.1931,4.1869,4.1897,0.003,+0.07%,146
2019-10-15,4.1812,4.1869,4.1812,4.1867,0.0056,+0.13%,36
2019-10-14,4.1872,4.1872,4.1801,4.1811,-0.0071,-0.17%,27
2019-10-11,4.1948,4.1948,4.1864,4.1882,-0.0072,-0.17%,21
2019-10-10,4.1942,4.1968,4.1909,4.1954,0.0013,+0.03%,50
2019-10-09,4.1924,4.1942,4.1923,4.1941,0.0014,+0.03%,27
2019-10-08,4.19,4.1929,4.1872,4.1927,0.0073,+0.17%,36
2019-10-07,4.1845,4.1923,4.1838,4.1854,0.0008,+0.02%,117
2019-10-04,4.1897,4.1897,4.1813,4.1846,-0.0096,-0.23%,132
2019-10-03,4.1935,4.1944,4.1853,4.1942,0,0.00%,75
