Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2025-05-15,994,994,994,994,-13.5,-1.34%,0,0
2025-05-14,1007.5,1007.5,1007.5,1007.5,15,+1.51%,0,0
2025-05-13,992.5,992.5,992.5,992.5,-4.5,-0.45%,0,0
2025-05-12,985,997,985,997,21,+2.15%,0,0
2025-05-09,976,976,976,976,3.5,+0.36%,0,0
2025-05-08,972.5,972.5,972.5,972.5,-12.,-1.22%,0,0
2025-05-07,984.5,984.5,984.5,984.5,9.5,+0.97%,0,0
2025-05-06,975,975,975,975,10,+1.04%,0,0
2025-05-05,965,965,965,965,-6.5,-0.67%,0,0
2025-05-02,971.5,971.5,971.5,971.5,4,+0.41%,0,0
2025-05-01,967.5,967.5,967.5,967.5,1,+0.10%,0,0
2025-04-30,966.5,966.5,966.5,966.5,-8.5,-0.87%,0,0
2025-04-29,976,976,975,975,-4.,-0.41%,0,0
2025-04-28,979,979,979,979,-1.,-0.10%,0,0
"Downloaded from Barchart.com as of 10-15-2025 12:42pm CDT"
