Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2024-09-25,638.75,649.25,636.5,648.75,8.25,+1.29%,84681,364344
2024-09-24,641.75,649,638,640.5,-3.25,-0.50%,82210,361387
2024-09-23,632,645.5,632,643.75,13,+2.06%,98807,359678
2024-09-20,633,636.75,628.75,630.75,1.75,+0.28%,89040,357007
2024-09-19,638.25,639.25,627.75,629,-9.5,-1.49%,81282,357328
2024-09-18,640.25,644.5,635.75,638.5,0,0.00%,74191,353536
2024-09-17,641,644.75,634.5,638.5,-1.25,-0.20%,71641,351043
2024-09-16,650,650,635.25,639.75,-11.5,-1.77%,124444,351762
2024-09-13,642.75,655.5,640.25,651.25,12.25,+1.92%,150686,358011
2024-09-12,638,649,633.75,639,-1.,-0.16%,111683,359336
2024-09-11,637.75,642.25,634.5,640,3.75,+0.59%,69870,359540
2024-09-10,632.5,639.25,629,636.25,4.5,+0.71%,83426,360092
2024-09-09,626.5,632.5,625.25,631.75,1,+0.16%,71876,361776
2024-09-06,639.75,644.5,629.5,630.75,-8.75,-1.37%,92687,363541
2024-09-05,642.75,642.75,632.75,639.5,-5.,-0.78%,107007,364733
2024-09-04,629.5,645.5,629.25,644.5,13.5,+2.14%,131638,370187
2024-09-03,614.25,632,610.75,631,13.5,+2.19%,122303,380526
2024-08-30,611.75,618,610.25,617.5,5,+0.82%,85579,387085
2024-08-29,606.25,612.75,602,612.5,6,+0.99%,101471,387038
2024-08-28,600.5,609,598.5,606.5,6.75,+1.13%,117839,389599
2024-08-27,591.5,602,587.75,599.75,7.5,+1.27%,142942,393876
2024-08-26,594.25,598,589.5,592.25,-3.5,-0.59%,140718,404913
2024-08-23,603,604,594.75,595.75,-6.75,-1.12%,155240,415778
2024-08-22,610.5,613,594.75,602.5,-7.5,-1.23%,146736,426416
2024-08-21,620,621.75,608.75,610,-9.25,-1.49%,123088,415251
2024-08-20,614,621.5,614,619.25,2,+0.32%,121153,414351
2024-08-19,614.5,617.75,610.25,617.25,1.25,+0.20%,125305,416853
2024-08-16,610.5,617.5,608.5,616,4,+0.65%,123773,416551
2024-08-15,625,625.5,610.5,612,-4.25,-0.69%,161435,412639
2024-08-14,614.75,619.75,611.25,616.25,0.25,+0.04%,201597,410420
2024-08-13,617.25,622.5,612.75,616,-4.75,-0.77%,163421,401604
2024-08-12,622.75,631.25,615,620.75,-7.25,-1.15%,185820,400352
2024-08-09,623.75,634.25,623.75,628,3.75,+0.60%,172150,408641
2024-08-08,628,629.75,620.25,624.25,-1.,-0.16%,154387,414959
2024-08-07,626.25,630.25,619.75,625.25,-2.,-0.32%,167399,423149
2024-08-06,622,628.25,617.25,627.25,3.5,+0.56%,110538,431547
2024-08-05,616.5,624,606.75,623.75,5.75,+0.93%,117245,435566
2024-08-02,615.75,619.25,612,618,2.5,+0.41%,98962,438976
2024-08-01,611.25,618.25,607.25,615.5,4,+0.65%,112778,439972
2024-07-31,609,617.25,604,611.5,2.5,+0.41%,120362,434799
2024-07-30,614.5,614.5,601,609,-6.5,-1.06%,87931,432863
2024-07-29,605.75,616.75,604.25,615.5,4,+0.65%,91989,428540
2024-07-26,623.25,625.5,610,611.5,-11.75,-1.89%,95180,423869
2024-07-25,628.5,632,621.75,623.25,-6.75,-1.07%,77461,416630
2024-07-24,624,636.75,623.5,630,3.25,+0.52%,88943,415644
2024-07-23,630,634.5,625.25,626.75,-4.25,-0.67%,71958,421227
2024-07-22,630,635.25,625,631,4,+0.64%,88145,420500
2024-07-19,621,636.25,619.5,627,3,+0.48%,109035,418761
