Time,Open,High,Low,Last,Change,%Change,Volume,"Open Int"
2024-09-26,644.9,652.1,633,636.2,-13.5,-2.08%,68026,283154
2024-09-25,635,649.8,632.8,649.7,9.4,+1.47%,68316,287996
2024-09-24,624,640.7,623,640.3,13.1,+2.09%,51891,291495
2024-09-23,620,632.6,620,627.2,3.5,+0.56%,59755,297325
2024-09-20,617,624.1,613,623.7,3.5,+0.56%,49887,303319
2024-09-19,620,623.9,614,620.2,-1.3,-0.21%,46087,307652
2024-09-18,610.2,624.8,610.2,621.5,7.8,+1.27%,43747,306846
2024-09-17,605,614,605,613.7,5.4,+0.89%,31930,308847
2024-09-16,592.4,609,591,608.3,18.6,+3.15%,58100,311694
2024-09-13,603.1,605.7,588,589.7,-13.4,-2.22%,59108,313764
2024-09-12,608.3,608.3,601.5,603.1,-5.,-0.82%,51809,306429
2024-09-11,610,615,604,608.1,-3.2,-0.52%,30955,305428
2024-09-10,617,617,607,611.3,-6.6,-1.07%,44385,304466
2024-09-09,603.4,619.7,603.4,617.9,16,+2.66%,48126,305502
2024-09-06,612,612,599.6,601.9,-15.1,-2.45%,37572,307879
2024-09-05,605,617,601,617,7.4,+1.21%,48919,305899
2024-09-04,614,614,602,609.6,-6.5,-1.06%,60704,304724
2024-09-03,616.3,622.9,584,616.1,0.8,+0.13%,124793,304139
2024-08-30,619,625,614,615.3,-7.7,-1.24%,50257,307428
2024-08-29,607,625.2,607,623,16.3,+2.69%,50257,314964
2024-08-28,604,607,600,606.7,-1.4,-0.23%,32191,318995
2024-08-27,600,612.1,598.7,608.1,8.1,+1.35%,46749,320336
2024-08-26,599,600,597.8,600,2.9,+0.49%,31696,326879
2024-08-23,596.7,598.9,596.1,597.1,8.1,+1.38%,31307,325275
2024-08-22,594,594,588.3,589,-10.,-1.67%,32504,328365
2024-08-21,599.9,600,596,599,11.8,+2.01%,35094,326078
2024-08-20,599.1,599.1,584.3,587.2,4.2,+0.72%,41707,324482
2024-08-19,583,583,583,583,7.6,+1.32%,40651,322505
2024-08-16,575.4,575.4,575.4,575.4,-11.8,-2.01%,41470,321024
2024-08-15,587.2,587.2,587.2,587.2,1.1,+0.19%,27135,319863
2024-08-14,580,586.1,580,586.1,9.8,+1.70%,35615,318469
2024-08-13,580,580,576.3,576.3,-14.2,-2.40%,49103,315876
2024-08-12,588.7,590.5,588.7,590.5,0.3,+0.05%,35832,308316
2024-08-09,590,590.2,588.7,590.2,1.1,+0.19%,28856,306637
2024-08-08,590,590,589.1,589.1,-2.6,-0.44%,32501,303042
2024-08-07,588.7,591.7,588.7,591.7,8.9,+1.53%,41231,304194
2024-08-06,582.8,582.8,582.8,582.8,-24.4,-4.02%,67473,297820
2024-08-05,607.2,607.2,607.2,607.2,0,0.00%,0,293329
2024-08-02,609.5,609.5,607.2,607.2,3.3,+0.55%,0,293329
2024-08-01,609.9,609.9,603.9,603.9,-6.,-0.98%,47911,284478
2024-07-31,611,611,609,609.9,5.1,+0.84%,48586,276700
2024-07-30,610,610.6,604.2,604.8,-17.9,-2.87%,73378,278640
2024-07-29,611.4,622.7,611.4,622.7,1.2,+0.19%,59957,267524
2024-07-26,633.7,633.7,619.9,621.5,-19.1,-2.98%,56595,267520
2024-07-25,635,640.6,635,640.6,8,+1.26%,52541,271969
2024-07-24,632.6,632.6,632.6,632.6,1.9,+0.30%,56065,273234
2024-07-23,632,639.5,630.7,630.7,-0.5,-0.08%,59999,277553
2024-07-22,631.9,636,631.2,631.2,9.9,+1.59%,68972,278244
2024-07-19,631.9,631.9,621.3,621.3,-10.3,-1.63%,59873,276713
2024-07-18,624.9,634.9,624.9,631.6,10.7,+1.72%,49787,278920
2024-07-17,620.9,620.9,620.9,620.9,9,+1.47%,39022,281093
2024-07-16,611.9,611.9,611.9,611.9,0.5,+0.08%,42482,281661
2024-07-15,611.4,611.4,611.4,611.4,-4.5,-0.73%,39870,281340
2024-07-12,615.2,615.9,612.8,615.9,-2.5,-0.40%,30779,275739
2024-07-11,621.9,621.9,618.4,618.4,3.1,+0.50%,38471,273140
2024-07-10,618.4,618.4,615.3,615.3,-8.4,-1.35%,36840,272796
2024-07-09,631.6,631.9,623.7,623.7,-15.4,-2.41%,48159,271075
2024-07-08,647.7,647.7,639.1,639.1,-8.5,-1.31%,46229,266990
2024-07-05,637.7,650.6,637.7,647.6,9.9,+1.55%,49229,265648
2024-07-04,635,637.7,635,637.7,0.3,+0.05%,29036,263147
2024-07-03,639.9,640,637.4,637.4,2.3,+0.36%,72924,263752
2024-07-02,620,637.5,620,635.1,16.5,+2.67%,69354,257885
2024-07-01,618.6,618.6,618.6,618.6,0,0.00%,0,259886
2024-06-28,618.6,618.6,618.6,618.6,1.4,+0.23%,0,259886
2024-06-27,605,617.2,605,617.2,14.8,+2.46%,67369,255156
2024-06-26,602.4,602.4,602.4,602.4,10.8,+1.83%,61499,251416
2024-06-25,600,600,590,591.6,-11.1,-1.84%,43877,253406
2024-06-24,605,605,602.7,602.7,1.6,+0.27%,35689,254644
2024-06-21,601.4,601.4,601.1,601.1,-2.,-0.33%,44052,252242
2024-06-20,606.5,606.9,603.1,603.1,-7.8,-1.28%,32120,252880
2024-06-19,608.9,610.9,608.9,610.9,9.6,+1.60%,19161,252843
2024-06-18,598.5,601.3,598.5,601.3,1.5,+0.25%,56328,253550
2024-06-17,599.8,599.8,599.8,599.8,-2.1,-0.35%,52347,255605
2024-06-14,601.9,601.9,601.9,601.9,-13.3,-2.16%,59889,249374
2024-06-13,613,615.2,613,615.2,-7.4,-1.19%,64580,246830
2024-06-12,618.6,622.6,618.5,622.6,1.1,+0.18%,78233,245827
2024-06-11,621.5,621.5,621.5,621.5,-9.3,-1.47%,59208,242085
2024-06-10,630.8,630.8,630.8,630.8,2.3,+0.37%,53877,239437
2024-06-07,624,628.5,622.8,628.5,-6.1,-0.96%,51625,240093
2024-06-06,630,634.6,630,634.6,9.2,+1.47%,88262,238537
2024-06-05,625.4,625.4,625.4,625.4,-4.4,-0.70%,67661,236567
2024-06-04,631.7,631.7,629.8,629.8,-3.5,-0.55%,68040,243349
2024-06-03,645.7,645.7,633.3,633.3,-27.8,-4.21%,67240,253062
2024-05-31,665,665,661.1,661.1,-1.1,-0.17%,35095,260215
2024-05-30,665.5,665.5,662.2,662.2,-12.6,-1.87%,48524,260046
