date,target_1w,target_1m,target_3m,target_6m,zl_price_current,zl_price_lag1,zl_price_lag7,zl_price_lag30,return_1d,return_7d,ma_7d,ma_30d,volatility_30d,zl_volume,feature_vix_stress,feature_harvest_pace,feature_china_relations,feature_tariff_threat,feature_geopolitical_volatility,feature_biofuel_cascade,feature_hidden_correlation,feature_biofuel_ethanol,big8_composite_score,corr_zl_crude_7d,corr_zl_palm_7d,corr_zl_vix_7d,corr_zl_dxy_7d,corr_zl_corn_7d,corr_zl_wheat_7d,corr_zl_crude_30d,corr_zl_palm_30d,corr_zl_vix_30d,corr_zl_dxy_30d,corr_zl_corn_30d,corr_zl_wheat_30d,corr_zl_crude_90d,corr_zl_palm_90d,corr_zl_vix_90d,corr_zl_dxy_90d,corr_zl_corn_90d,corr_zl_crude_180d,corr_zl_palm_180d,corr_zl_vix_180d,corr_zl_dxy_180d,corr_zl_crude_365d,corr_zl_palm_365d,corr_zl_vix_365d,corr_zl_dxy_365d,corr_zl_corn_365d,corr_palm_crude_30d,corr_corn_wheat_30d,crude_price,palm_price,corn_price,wheat_price,vix_level,dxy_level,seasonal_index,monthly_zscore,yoy_change,oil_price_per_cwt,bean_price_per_bushel,meal_price_per_ton,crush_margin,crush_margin_7d_ma,crush_margin_30d_ma,china_mentions,china_posts,import_posts,soy_posts,china_sentiment,china_sentiment_volatility,china_policy_impact,import_demand_index,china_posts_7d_ma,china_sentiment_30d_ma,brazil_month,export_seasonality_factor,brazil_temperature_c,brazil_precipitation_mm,growing_degree_days,export_capacity_index,harvest_pressure,brazil_precip_30d_ma,brazil_temp_7d_ma,trump_mentions,trumpxi_china_mentions,trump_xi_co_mentions,xi_mentions,tariff_mentions,co_mention_sentiment,trumpxi_sentiment_volatility,trumpxi_policy_impact,max_policy_impact,tension_index,volatility_multiplier,co_mentions_7d_ma,trumpxi_volatility_30d_ma,china_tariff_rate,brazil_market_share,us_export_impact,tradewar_event_vol_mult,trade_war_intensity,trade_war_impact_score,is_wasde_day,is_fomc_day,is_china_holiday,is_crop_report_day,is_stocks_day,is_planting_day,is_major_usda_day,event_impact_level,days_to_next_event,days_since_last_event,pre_event_window,post_event_window,event_vol_mult,is_options_expiry,is_quarter_end,is_month_end,palm_lag1,palm_lag2,palm_lag3,palm_momentum_3d,crude_lag1,crude_lag2,crude_momentum_2d,vix_lag1,vix_lag2,vix_spike_lag1,dxy_lag1,dxy_lag2,dxy_momentum_3d,corn_lag1,wheat_lag1,corn_soy_ratio_lag1,palm_lead2_correlation,crude_lead1_correlation,vix_lead1_correlation,dxy_lead1_correlation,palm_direction_correct,crude_direction_correct,vix_inverse_correct,lead_signal_confidence,momentum_divergence,palm_accuracy_30d,crude_accuracy_30d,leadlag_zl_price,weather_brazil_temp,weather_brazil_precip,weather_argentina_temp,weather_us_temp,avg_sentiment,sentiment_volatility,sentiment_volume,day_of_week,month,quarter,cftc_commercial_long,cftc_commercial_short,cftc_commercial_net,cftc_managed_long,cftc_managed_short,cftc_managed_net,cftc_open_interest,econ_gdp_growth,econ_inflation_rate,econ_unemployment_rate,news_article_count,news_avg_score,rsi_proxy,bb_width,price_ma_ratio,momentum_30d,macd_proxy,day_of_week_num,day_of_month,month_num,seasonal_sin,seasonal_cos,volatility_regime,time_weight,usd_cny_rate,usd_brl_rate,dollar_index,usd_ars_rate,usd_eur_rate,fed_funds_rate,ten_year_treasury,cpi_inflation,yield_curve,vix_index,crude_oil_wti,treasury_10y_yield
2021-02-04,47.27000045776367,53.869998931884766,65.56999969482422,62.58000183105469,44.939998626708984,44.47999954223633,43.90999984741211,39.959999084472656,0.010341706142237266,0.023457043563564924,44.642857142857146,43.23599993387858,1.1880195550557395,45975,0.40824742268041236,0.515,0.5,0.5,0.5,0.5,0.18621079882276617,0.5,0.4525205644183591,0.0709326614605659,0.0031771262344873715,-0.09160115365311025,0.232170512222413,0.34153238648022777,-0.22494551385422001,0.5670104245164159,0.09774365680225175,0.45307213582444694,0.13089799437448865,0.6665547913072495,0.29505244298783584,0.9415428518282962,0.892638594046638,-0.3962985399063368,-0.8478660067118584,0.8773992039148663,0.9415428518282962,0.892638594046638,-0.3962985399063368,-0.8478660067118584,0.9415428518282962,0.892638594046638,-0.3962985399063368,-0.8478660067118584,0.8773992039148663,-0.1359637385447303,0.7318403521004554,56.22999954223633,801.5,550.0,637.5,21.770000457763672,91.52999877929688,0.9565768953832544,-0.9004843333246664,0.0,4493.999862670898,13.725,433.1000061035156,490.1431850280762,486.90887148611887,471.71267593485516,0,0,0,0,0.5,0.1,0.0,0.5,0.0,0.5,2,1.5,25.0,100.0,15.0,1.5,1.25,100.0,25.0,0,0,0,0,0,0.5,0.1,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.4,0.0,1.0,0.2,0.16,0,0,0,0,0,0,0,0,1072,999,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0,0.5,0.5,44.939998626708984,25.0,100.0,20.0,20.0,0.5,0.1,0,5,2,1,,,,,,,,,,,,,72.34570435635649,2.376039110111479,1.0394115712701535,12.462461602436365,1.4068572089785647,5,4,2,0.5667013369903388,0.8239232941562962,MEDIUM,1.0,6.459199905395508,5.3520002365112305,112.756,87.80195617675781,0.8303999900817871,0.0,0.0,0.0,0.0,21.77,56.19,0.0
2021-02-05,46.77000045776367,56.369998931884766,62.06999969482422,62.09000015258789,44.65999984741211,44.939998626708984,44.52000045776367,40.54999923706055,-0.0062305026224559025,0.003144640346112655,44.66285705566406,43.37299995422363,1.1014164747684663,56288,0.39351988217967604,0.515,0.5,0.5,0.0,0.5,0.23110579587211105,0.02,0.35606455602314635,0.00021239578415673305,0.10233482413307296,0.07489000031700299,0.17098837950783083,0.2586917390163625,-0.13444163914787965,0.5321518085412086,-0.03905976226432298,0.43817509761285184,0.24729891123028386,0.6265121130227047,0.15135600848105707,0.9420481407794763,0.8780824299839463,-0.4056693547180516,-0.8409318295725985,0.880359948987762,0.9420481407794763,0.8780824299839463,-0.4056693547180516,-0.8409318295725985,0.9420481407794763,0.8780824299839463,-0.4056693547180516,-0.8409318295725985,0.880359948987762,-0.2938005199465196,0.6541858088380553,56.849998474121094,807.25,548.5,641.25,20.8700008392334,91.04000091552734,0.9565768953832544,-0.9311506316691022,0.0,4465.999984741211,13.6675,430.5,487.0634983215332,487.1211276506696,473.19120949198407,1,0,0,0,0.5,0.1,0.0,0.35,0.14285714285714285,0.4722222222222222,2,1.5,25.0,100.0,15.0,1.5,1.25,100.0,25.0,0,0,0,0,0,0.5,0.1,0.0,0.0,0.13,1.2,0.0,0.1,0.0,0.4,0.0,1.0,0.2,0.16,0,0,0,0,0,0,0,0,1071,999,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0,0.5,0.5,44.65999984741211,25.0,100.0,20.0,20.0,0.16666666666666666,0.1,1,6,2,1,,,,,,,,,,,,,70.31446403461126,2.2028329495369325,1.0296728355093443,10.135636714378135,1.2898571014404325,6,5,2,0.5807998473430442,0.8140463975267604,MEDIUM,1.0,6.470699787139893,5.4257001876831055,112.2463,87.90640258789062,0.8356500267982483,0.0,0.0,0.0,0.0,20.87,56.8,0.0
2021-02-08,46.90999984741211,57.02000045776367,56.56999969482422,63.13999938964844,45.630001068115234,44.65999984741211,44.650001525878906,41.349998474121094,0.02171968705815688,0.02194847723954333,44.802856990269255,43.51566670735677,1.1075187278244505,64596,0.3988217967599411,0.515,0.5,0.5,0.5,0.5,0.21929053642576496,0.5,0.4539434129945647,0.49136756759654693,0.022758581376263954,-0.253056371872963,-0.06195625644854601,0.8766227934640515,0.22902794938939947,0.558903773116001,-0.1648077079127668,0.35986051850393674,0.32100702507852497,0.6165787195865685,0.10636417768329537,0.9435816666995187,0.863249645435434,-0.41405203230602156,-0.8325850255933801,0.884447608593793,0.9435816666995187,0.863249645435434,-0.41405203230602156,-0.8325850255933801,0.9435816666995187,0.863249645435434,-0.41405203230602156,-0.8325850255933801,0.884447608593793,-0.4008014897533036,0.6255372606235681,57.970001220703125,818.25,563.75,655.75,21.239999771118164,90.93000030517578,0.9565768953832544,-0.8249132155516209,0.0,4563.000106811523,13.8775,436.6000061035156,497.65771188354495,488.64169835989816,474.728837105306,0,0,0,0,0.5,0.1,0.0,0.5,0.0,0.5,2,1.5,25.0,100.0,15.0,1.5,1.25,100.0,25.0,0,0,0,0,0,0.5,0.1,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.4,0.0,1.0,0.2,0.16,0,0,0,0,0,0,0,0,1068,999,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0,0.5,0.5,45.630001068115234,25.0,100.0,20.0,20.0,0.5,0.1,0,2,2,1,,,,,,,,,,,,,72.19484772395434,2.215037455648901,1.048587888471924,10.35067170963206,1.2871902829124835,2,8,2,0.6220463044374116,0.7829804564200559,MEDIUM,1.0,6.465700149536133,5.369200229644775,112.0512,87.88616180419922,0.8299599885940552,0.0,0.0,0.0,0.0,21.24,57.95,0.0
2021-02-09,47.54999923706055,57.47999954223633,58.119998931884766,62.310001373291016,46.52000045776367,45.630001068115234,44.619998931884766,41.84000015258789,0.01950469797973203,0.04258183709908595,45.07428577968052,43.6716667175293,1.1898915776139658,75307,0.4057437407952872,0.515,0.5,0.5,0.5,0.5,0.2203497763456894,0.5,0.45543372579362634,0.698879890253538,0.5319450339632066,-0.2924925162873374,-0.7702501904011645,0.7084972171059994,0.44660692211739145,0.6044053792625815,-0.23987789499495588,0.239891249542792,0.3034061608203571,0.6072213997249817,0.027195705309868277,0.9460499878789553,0.8528991218027515,-0.42053221638055543,-0.828788256265452,0.8896434907219765,0.9460499878789553,0.8528991218027515,-0.42053221638055543,-0.828788256265452,0.9460499878789553,0.8528991218027515,-0.42053221638055543,-0.828788256265452,0.8896434907219765,-0.4616382212033335,0.5674750479566819,58.36000061035156,841.0,556.25,649.5,21.6299991607666,90.44000244140625,0.9565768953832544,-0.7274378377022529,0.0,4652.000045776367,14.0175,438.70001220703125,507.35390530395506,491.60625793892996,476.4148139017741,0,0,0,0,0.5,0.1,0.0,0.5,0.0,0.5,2,1.5,25.0,100.0,15.0,1.5,1.25,100.0,25.0,0,0,0,0,0,0.5,0.1,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.4,0.0,1.0,0.2,0.16,0,0,0,0,0,0,0,0,1067,999,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0,0.5,0.5,46.52000045776367,25.0,100.0,20.0,20.0,0.5,0.1,0,3,2,1,,,,,,,,,,,,,74.2581837099086,2.3797831552279316,1.0652215487596923,11.185469139837739,1.4026190621512242,3,9,2,0.6354318517970658,0.7721569540720019,MEDIUM,1.0,6.447999954223633,5.364299774169922,111.7768,88.15630340576172,0.8296279907226562,0.0,0.0,0.0,0.0,21.63,58.34,0.0
2021-02-10,47.900001525878906,54.97999954223633,60.33000183105469,61.41999816894531,45.689998626708984,46.52000045776367,44.970001220703125,41.720001220703125,-0.0178418276630986,0.016010615665146784,45.17714255196707,43.80399996439616,1.1861080933637151,69334,0.4117820324005891,0.515,0.5,0.5,0.5,0.5,0.21051443695657998,0.5,0.45565785017577576,0.8855492585881193,0.6963046320229039,-0.5147280106694216,-0.7597833056354869,0.2697677550859316,0.22545938759505701,0.6078491612865488,-0.3006541853566537,0.1672687326695658,0.2977689562968311,0.5562148497804481,-0.18795016487105584,0.9469615929559195,0.8489435648717306,-0.42544042043469965,-0.8280990357201359,0.8927782830537622,0.9469615929559195,0.8489435648717306,-0.42544042043469965,-0.8280990357201359,0.9469615929559195,0.8489435648717306,-0.42544042043469965,-0.8280990357201359,0.8927782830537622,-0.5207623548641606,0.43916649177360756,58.68000030517578,851.25,534.5,635.5,21.989999771118164,90.37000274658203,0.9565768953832544,-0.8183421046475162,0.0,4568.999862670898,13.54,422.29998779296875,498.3405846252441,492.72798239571705,477.84269628397624,0,0,0,0,0.5,0.1,0.0,0.5,0.0,0.5,2,1.5,25.0,100.0,15.0,1.5,1.25,100.0,25.0,0,0,0,0,0,0.5,0.1,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.4,0.0,1.0,0.2,0.16,0,0,0,0,0,0,0,0,1066,999,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0,0.5,0.5,45.689998626708984,25.0,100.0,20.0,20.0,0.5,0.1,0,4,2,1,,,,,,,,,,,,,71.60106156651467,2.3722161867274303,1.043055398224951,9.5158132546645,1.3731425875709107,4,10,2,0.6486291073033692,0.7611046453404646,MEDIUM,1.0,6.434199810028076,5.376699924468994,111.5929,88.26499938964844,0.8250830173492432,0.0,0.0,0.0,0.0,21.99,58.69,0.0
2021-02-11,49.2599983215332,52.47999954223633,60.66999816894531,60.869998931884766,45.630001068115234,45.689998626708984,44.31999969482422,42.47999954223633,-0.0013131442415644384,0.029557792922187232,45.36428560529436,43.90900001525879,1.2041490407468263,61875,0.3989690721649485,0.515,0.5,0.5,0.5,0.5,0.2138901337900703,0.5,0.45343282781199673,0.8615937588100118,0.8394749670140311,-0.2617289845401863,-0.7371047502265359,0.06642199118511338,0.1371733882632791,0.6192276224906292,-0.35476027785599096,0.11161647760729707,0.2691157165111694,0.5391350556094551,-0.37172913291413784,0.9480496356378086,0.8427524325815604,-0.43256408309369393,-0.8271995296342429,0.895952612802381,0.9480496356378086,0.8427524325815604,-0.43256408309369393,-0.8271995296342429,0.9480496356378086,0.8427524325815604,-0.43256408309369393,-0.8271995296342429,0.895952612802381,-0.5975390320402594,0.2726048125306324,58.2400016784668,839.25,541.0,633.5,21.25,90.41999816894531,0.9565768953832544,-0.8249132155516209,0.0,4563.000106811523,13.675,428.8999938964844,497.6908116149902,494.77117024884905,478.9750901723226,0,0,0,0,0.5,0.1,0.0,0.5,0.0,0.5,2,1.5,25.0,100.0,15.0,1.5,1.25,100.0,25.0,0,0,0,0,0,0.5,0.1,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.4,0.0,1.0,0.2,0.16,0,0,0,0,0,0,0,0,1065,999,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0,0.5,0.5,45.630001068115234,25.0,100.0,20.0,20.0,0.5,0.1,0,5,2,1,,,,,,,,,,,,,72.95577929221872,2.4082980814936525,1.0391947220901951,7.415257909188473,1.4552855900355723,5,11,2,0.6616341603313014,0.7498268052575167,MEDIUM,1.0,6.457200050354004,5.384900093078613,111.5364,88.35559844970703,0.824999988079071,0.0,0.0,0.0,0.0,21.25,58.22,0.0
2021-02-12,51.13999938964844,52.959999084472656,62.130001068115234,61.27000045776367,46.040000915527344,45.630001068115234,44.47999954223633,42.66999816894531,0.008985313123268892,0.03507197368133298,45.58714294433594,44.02133344014486,1.2412000279066935,40462,0.2784977908689249,0.515,0.5,0.5,0.5,0.5,0.21661726882636634,0.5,0.42961128505642154,0.7939453248233496,0.7785233240411964,-0.05243606900622463,-0.7467233574750218,0.01896341947872323,0.2511316354081606,0.6439801994480525,-0.40385942824103893,0.03140309392024141,0.22214999992459852,0.5188314965518093,-0.45008933501926907,0.948988268088581,0.8358032298050087,-0.44350953060599385,-0.8250899276734661,0.8989043813833066,0.948988268088581,0.8358032298050087,-0.44350953060599385,-0.8250899276734661,0.948988268088581,0.8358032298050087,-0.44350953060599385,-0.8250899276734661,0.8989043813833066,-0.6642820689929613,0.20527664661975742,59.470001220703125,839.25,538.75,636.75,19.969999313354492,90.4800033569336,0.9565768953832544,-0.7800088139199913,0.0,4604.000091552734,13.72,427.20001220703125,502.1184103393555,497.19544387381416,480.1841945261637,0,0,0,0,0.5,0.1,0.0,0.5,0.0,0.5,2,1.5,25.0,100.0,15.0,1.5,1.25,100.0,25.0,0,0,0,0,0,0.5,0.1,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.4,0.0,1.0,0.2,0.16,0,0,0,0,0,0,0,0,1064,999,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0,0.5,0.5,46.040000915527344,25.0,100.0,20.0,20.0,0.5,0.1,0,6,2,1,,,,,,,,,,,,,73.5071973681333,2.482400055813387,1.045856572657601,7.897827258485042,1.5658095041910798,6,12,2,0.6744431572094881,0.7383267756849251,MEDIUM,1.0,6.456900119781494,5.3653998374938965,111.4981,88.42949676513672,0.8242999911308289,0.0,0.0,0.0,0.0,19.97,59.5,0.0
2021-02-16,50.959999084472656,50.459999084472656,62.70000076293945,61.970001220703125,47.27000045776367,46.040000915527344,44.939998626708984,43.33000183105469,0.02671588874407475,0.05184694931587978,45.92000034877232,44.15266672770182,1.367544903051642,54509,0.4029455081001473,0.515,0.5,0.5,0.5,0.5,0.22144144848119873,0.5,0.4549832464681493,0.8630316471354843,0.8436231771170009,0.21142830543987892,-0.5879544397706961,0.186315864862163,0.5276851698305342,0.7049059684263367,-0.3835232675855188,-0.03220371725306064,0.19790216629774168,0.5453218782745168,-0.3858697029588651,0.9511857985266282,0.8329129639362342,-0.4489538730699915,-0.8199279334877546,0.9026298570800914,0.9511857985266282,0.8329129639362342,-0.4489538730699915,-0.8199279334877546,0.9511857985266282,0.8329129639362342,-0.4489538730699915,-0.8199279334877546,0.9026298570800914,-0.6896346189513549,0.18062107100241878,60.04999923706055,866.75,552.25,657.5,21.459999084472656,90.51000213623047,0.9565768953832544,-0.6452956090251027,0.0,4727.000045776367,13.8475,428.3999938964844,515.5473049011231,500.824603855678,481.6012940226237,0,0,0,0,0.5,0.1,0.0,0.5,0.0,0.5,2,1.5,25.0,100.0,15.0,1.5,1.25,100.0,25.0,0,0,0,0,0,0.5,0.1,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.4,0.0,1.0,0.2,0.16,0,0,0,0,0,0,0,0,1060,999,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0,0.5,0.5,47.27000045776367,25.0,100.0,20.0,20.0,0.5,0.1,0,3,2,1,,,,,,,,,,,,,75.18469493158798,2.735089806103284,1.0706035209444327,9.093003600764172,1.7673336210704989,3,16,2,0.7236435666379804,0.6901738827740896,MEDIUM,1.0,6.457200050354004,5.368000030517578,111.7984,88.44329833984375,0.8242530226707458,0.0,0.0,0.0,0.0,21.46,60.07,0.0
2021-02-17,51.34000015258789,52.91999816894531,59.709999084472656,61.9900016784668,46.77000045776367,47.27000045776367,44.65999984741211,42.93000030517578,-0.010577533216796902,0.04724587141873512,46.22142900739397,44.280666732788085,1.4275515019237464,49951,0.4036818851251841,0.515,0.5,0.5,0.0,0.5,0.1836546878482735,0.02,0.3533518458098642,0.7239372422144845,0.74222983555922,0.12809382853716103,0.11021737967883147,0.3246286806651939,0.5468487086713073,0.7427245193866364,-0.32834391899658316,-0.04635965496570488,0.2166302028335464,0.554893690933561,-0.4307816687434787,0.9520835844394178,0.8333690630604639,-0.45414923148210323,-0.8107912542562778,0.9059557434885765,0.9520835844394178,0.8333690630604639,-0.45414923148210323,-0.8107912542562778,0.9520835844394178,0.8333690630604639,-0.45414923148210323,-0.8107912542562778,0.9059557434885765,-0.5985306908009641,0.11310311557269967,61.13999938964844,876.5,553.0,644.0,21.5,90.94999694824219,0.9565768953832544,-0.7000570948098696,0.0,4677.000045776367,13.8375,431.70001220703125,510.12990530395507,504.11980485316684,482.9901774119059,1,0,0,0,0.5,0.1,0.0,0.35,0.0,0.4777777777777778,2,1.5,25.0,100.0,15.0,1.5,1.25,100.0,25.0,0,0,0,0,0,0.5,0.1,0.0,0.0,0.13,1.2,0.0,0.1,0.0,0.4,0.0,1.0,0.2,0.16,0,0,0,0,0,0,0,0,1059,999,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0,0.5,0.5,46.77000045776367,25.0,100.0,20.0,20.0,0.3333333333333333,0.1,1,4,2,1,,,,,,,,,,,,,74.72458714187351,2.8551030038474927,1.056217168996065,8.94479414230269,1.9407622746058877,4,17,2,0.7354165500358008,0.6776153023164696,MEDIUM,1.0,6.457099914550781,5.3694000244140625,112.03,88.46179962158203,0.826960027217865,0.0,0.0,0.0,0.0,21.5,61.09,0.0
2021-02-18,50.77000045776367,52.130001068115234,62.310001373291016,61.029998779296875,46.90999984741211,46.77000045776367,45.630001068115234,44.36000061035156,0.002993358740179316,0.028051692950568363,46.40428597586496,44.36566670735677,1.5061888914137411,48374,0.41826215022091306,0.515,0.5,0.5,0.5,0.5,0.041770663874064085,0.5,0.44007949643158895,0.7110613036567551,0.7193252005837718,0.298906222572397,0.5056085315711982,0.8221121401391579,0.8960680254472833,0.8012697060735197,-0.32852043988060864,-0.06481653210336927,0.2409644612402845,0.6082551042269926,-0.351481294049884,0.9534807850899173,0.8310756017382581,-0.45542132427113957,-0.8068083465798194,0.9088889449762699,0.9534807850899173,0.8310756017382581,-0.45542132427113957,-0.8068083465798194,0.9534807850899173,0.8310756017382581,-0.45542132427113957,-0.8068083465798194,0.9088889449762699,-0.5403578497231393,0.15873655445157897,60.52000045776367,863.0,550.25,662.5,22.489999771118164,90.58999633789062,0.9565768953832544,-0.6847239456376516,0.0,4690.999984741211,13.75,425.8999938964844,511.6297981872558,506.1158171822684,483.90987713216145,0,0,0,0,0.5,0.1,0.0,0.5,0.0,0.5,2,1.5,25.0,100.0,15.0,1.5,1.25,100.0,25.0,0,0,0,0,0,0.5,0.1,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.4,0.0,1.0,0.2,0.16,0,0,0,0,0,0,0,0,1058,999,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0,0.5,0.5,46.90999984741211,25.0,100.0,20.0,20.0,0.5,0.1,0,5,2,1,,,,,,,,,,,,,72.80516929505684,3.0123777828274823,1.05734914696173,5.748420202829068,2.038619268508185,5,18,2,0.7469716140063853,0.6648559301598321,MEDIUM,1.0,6.457600116729736,5.409800052642822,112.1718,88.92749786376953,0.8300129771232605,0.0,0.0,0.0,0.0,22.49,60.4,0.0
2021-02-19,51.27000045776367,52.810001373291016,64.1500015258789,59.58000183105469,47.54999923706055,46.90999984741211,46.52000045776367,44.38999938964844,0.013643133483909923,0.022140988159104362,46.55142865862165,44.47100003560384,1.6145467240602882,44386,0.41222385861561117,0.515,0.5,0.5,0.5,0.5,0.014998971888500523,0.5,0.4361946689119723,0.5823696956546094,0.7846684735368407,0.3933847031386911,0.2063459074652574,0.6756819908236837,0.83136502881829,0.8392212520732192,-0.33018791937284125,-0.0892030663183965,0.21748849711992682,0.6349518707027929,-0.33373667661049283,0.9552087870735078,0.8282487284356573,-0.45790907474791537,-0.8045846483791615,0.9107725352445368,0.9552087870735078,0.8282487284356573,-0.45790907474791537,-0.8045846483791615,0.9552087870735078,0.8282487284356573,-0.45790907474791537,-0.8045846483791615,0.9107725352445368,-0.4783763446096055,0.14453854338749597,59.2400016784668,865.25,542.75,650.75,22.049999237060547,90.36000061035156,0.9565768953832544,-0.614629310680667,0.0,4754.999923706055,13.7725,424.29998779296875,518.6120913391113,507.724129473005,485.05061040954587,0,0,0,0,0.5,0.1,0.0,0.5,0.0,0.5,2,1.5,25.0,100.0,15.0,1.5,1.25,100.0,25.0,0,0,0,0,0,0.5,0.1,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.4,0.0,1.0,0.2,0.16,0,0,0,0,0,0,0,0,1057,999,0,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0,0.5,0.5,47.54999923706055,25.0,100.0,20.0,20.0,0.5,0.1,0,6,2,1,,,,,,,,,,,,,72.21409881591043,3.2290934481205764,1.0692361133995554,7.118720186666658,2.0804286230178093,6,19,2,0.7583053345406849,0.6518995471751303,MEDIUM,1.0,6.487199783325195,5.42579984664917,111.7179,89.05149841308594,0.8270000219345093,0.0,0.0,0.0,0.0,22.05,59.12,0.0
2021-02-22,51.349998474121094,53.91999816894531,65.16000366210938,58.779998779296875,47.900001525878906,47.54999923706055,45.689998626708984,44.349998474121094,0.007360721228898927,0.04836951117520983,46.86714335850307,44.58933347066243,1.731248287815758,33837,0.4306332842415317,0.515,0.5,0.5,0.5,0.5,0.009666844302218869,0.5,0.4393433412785282,0.6473123153379576,0.7799527774151437,0.7567713752067015,-0.38347023558474064,0.5943737948215205,0.8532598485152157,0.8823074723661467,-0.31489694619678626,-0.08911057218684051,0.10389204430597801,0.686763714075396,-0.24926308570532948,0.9569776685873211,0.8254730749088358,-0.4541726888423389,-0.805850970957001,0.9131810852452349,0.9569776685873211,0.8254730749088358,-0.4541726888423389,-0.805850970957001,0.9569776685873211,0.8254730749088358,-0.4541726888423389,-0.805850970957001,0.9131810852452349,-0.38788653811123924,0.12389022030215116,61.4900016784668,867.0,551.0,664.0,23.450000762939453,90.01000213623047,0.9565768953832544,-0.5762960199531422,0.0,4790.000152587891,13.8375,423.1000061035156,522.3707169189453,511.1570055149623,486.3336015329997,0,0,0,0,0.5,0.1,0.0,0.5,0.0,0.5,2,1.5,25.0,100.0,15.0,1.5,1.25,100.0,25.0,0,0,0,0,0,0.5,0.1,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.4,0.0,1.0,0.2,0.16,0,0,0,0,0,0,0,0,1054,999,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0,0.5,0.5,47.900001525878906,25.0,100.0,20.0,20.0,0.5,0.1,0,2,2,1,,,,,,,,,,,,,74.83695111752098,3.462496575631516,1.074247982589709,8.004516739339447,2.2778098878406396,2,22,2,0.7909451852175726,0.6118870107962252,MEDIUM,1.0,6.485799789428711,5.38070011138916,111.9316,89.07679748535156,0.82464998960495,0.0,0.0,0.0,0.0,23.45,61.67,0.0
